iter	Logloss
119	0.08108680289
120	0.08069070243
121	0.08042427111
122	0.08006835819
123	0.07982179724
124	0.07952769805
125	0.07932634538
126	0.07893036124
127	0.07832877274
128	0.07796993018
129	0.077722827
130	0.07737249258
131	0.07707444082
132	0.07685716893
133	0.07646817493
134	0.07604478736
135	0.07586458465
136	0.07547549125
137	0.07520455368
138	0.07498134111
139	0.07475542128
140	0.07442788762
141	0.07409270158
142	0.07377538572
143	0.0734579762
144	0.0729927131
145	0.07264188202
146	0.07242076722
147	0.07218845722
148	0.07183555383
149	0.0715629137
150	0.07134053103
151	0.0711475938
152	0.07087419024
153	0.07066185613
154	0.07053448631
155	0.07019353569
156	0.07000485822
157	0.06969678903
158	0.0694125288
159	0.06927426885
160	0.06912383121
161	0.06884522571
162	0.0684652141
163	0.06820857269
164	0.06770419618
165	0.06755769906
166	0.06743766442
167	0.06715791704
168	0.06705197167
169	0.066808285
170	0.06662581177
171	0.06646444754
172	0.06626752244
173	0.06598525337
174	0.0657480089
175	0.06551982972
176	0.06521226958
177	0.06499383782
178	0.06473921101
179	0.06448120097
180	0.06429922495
181	0.0640149478
182	0.06378647923
183	0.06351818424
184	0.06327158385
185	0.06306269776
186	0.06278165958
187	0.06250629734
188	0.06225100524
189	0.06208572554
190	0.06168721035
191	0.06144880766
192	0.06123288533
193	0.06112215021
194	0.06094492848
195	0.06068631745
196	0.06041457511
197	0.06026905459
198	0.06008794505
199	0.05985302408
200	0.05970167134
201	0.05951137825
202	0.0593205271
203	0.05914259146
204	0.05890646262
205	0.05865647225
206	0.05849740576
207	0.05836658894
208	0.05817617685
209	0.05782347502
210	0.05765932794
211	0.05733668045
212	0.05716735719
213	0.05697754205
214	0.05667822263
215	0.05652383957
216	0.05638282662
217	0.05610852062
218	0.05585437781
219	0.05565081481
220	0.05544375059
221	0.05530176674
222	0.05518210886
223	0.05502609827
224	0.05490031096
225	0.0545885096
226	0.05441380191
227	0.05421977361
228	0.05401903293
229	0.0538268841
230	0.05365806411
231	0.05346277268
232	0.05334172579
233	0.05321999265
234	0.0530363119
235	0.05294406177
236	0.052727605
237	0.05261225586
238	0.05251480257
239	0.05239243814
240	0.05226985188
241	0.05213704823
242	0.05195536905
243	0.0517668404
244	0.05152783225
245	0.05138189424
246	0.05115680014
247	0.05099195563
248	0.05083367048
249	0.05062873557
250	0.05043961738
251	0.05032172504
252	0.05010555226
253	0.04997068571
254	0.04980863461
255	0.04973467475
256	0.04962891828
257	0.04949571054
258	0.0494010147
259	0.04927671163
260	0.04903191306
261	0.04886599549
262	0.04863539738
263	0.0485137955
264	0.04833287931
265	0.04810312155
266	0.04798630935
267	0.04774439072
268	0.04752475913
269	0.04732962041
270	0.0471652485
271	0.04703882502
272	0.04689742011
273	0.0467350386
274	0.04658358451
275	0.04644435114
276	0.04629715071
277	0.04615559874
278	0.04599622204
279	0.04589002733
280	0.04575778872
281	0.04561038167
282	0.04535841597
283	0.04527632572
284	0.04512189465
285	0.04504023544
286	0.04491186032
287	0.04478701837
288	0.04463370275
289	0.04445861569
290	0.04431125379
291	0.04417719773
292	0.04399145038
293	0.04374624568
294	0.04364420877
295	0.04347283563
296	0.04336526899
297	0.04325077187
298	0.04308780304
299	0.04301847003
300	0.04288853422
301	0.04270147036
302	0.04248066767
303	0.04232875873
304	0.04220870829
305	0.04197739533
306	0.04188275734
307	0.04177435426
308	0.0416645503
309	0.04150685243
310	0.04136706772
311	0.04125051816
312	0.04118157205
313	0.04110929
314	0.04097461557
315	0.04078322912
316	0.0406807409
317	0.04056303253
318	0.04043813576
319	0.04033490468
320	0.04021091141
321	0.04009774147
322	0.03988113411
323	0.03980491318
324	0.03966220019
325	0.03956918038
326	0.03938188775
327	0.03926924452
328	0.03921814301
329	0.03911095417
330	0.0389810834
331	0.03889699374
332	0.0387890324
333	0.03870571805
334	0.03861745508
335	0.03844959378
336	0.03838028427
337	0.03825265012
338	0.03815795409
339	0.03805086779
340	0.03793511538
341	0.03784867389
342	0.03772696356
343	0.03763404578
344	0.03749848348
345	0.03738730539
346	0.03731888405
347	0.03722950079
348	0.03715729975
349	0.03710081539
350	0.03698096566
351	0.03685762301
352	0.03672974496
353	0.03661147898
354	0.03651550199
355	0.03640042871
356	0.03627689768
357	0.0361683673
358	0.03608986091
359	0.03599644038
360	0.0359135945
361	0.0358185893
362	0.03566451022
363	0.03555439274
364	0.03540126787
365	0.0353428131
366	0.03520339069
367	0.03512024899
368	0.03497558592
369	0.03489381525
370	0.03481982556
371	0.03473530892
372	0.03465850985
373	0.03452435902
374	0.03431964871
375	0.03425210214
376	0.03419786799
377	0.03411392162
378	0.03400462629
379	0.03390499751
380	0.0338261481
381	0.03366869367
382	0.03359458841
383	0.03350972855
384	0.03342519252
385	0.03330218045
386	0.0332394856
387	0.03315472703
388	0.03300543893
389	0.03292765809
390	0.03286262957
391	0.03277158841
392	0.03267599665
393	0.03255246643
394	0.03247160696
395	0.03239487288
396	0.03234302867
397	0.03214354517
398	0.03205987403
399	0.03197298354
400	0.03185683188
401	0.03181083517
402	0.03167611087
403	0.03162313993
404	0.03148133007
405	0.03136688954
406	0.03130115087
407	0.03119136098
408	0.03112924194
409	0.03104342306
410	0.03099923444
411	0.03092654828
412	0.03088195774
413	0.0307628275
414	0.03071233458
415	0.03067180942
416	0.03063116789
417	0.0305887901
418	0.03050357901
419	0.03043622451
420	0.03035204948
421	0.03028175812
422	0.03022141622
423	0.03017432526
424	0.03011916451
425	0.02999537505
426	0.02992663129
427	0.02983456441
428	0.02975551488
429	0.02969858071
430	0.02965720635
431	0.02956363503
432	0.02948202435
433	0.02941097839
434	0.02931353993
435	0.02923753771
436	0.02912986889
437	0.02909843979
438	0.02906585444
439	0.02900472054
440	0.02889116735
441	0.02879207058
442	0.02867065465
443	0.02858133617
444	0.02839106305
445	0.02827567004
446	0.02818019686
447	0.02811700426
448	0.02802054587
449	0.02792593806
450	0.02789157947
451	0.02772151596
452	0.02763136931
453	0.02757734999
454	0.02751112396
455	0.02747656355
456	0.0274480697
457	0.02735556165
458	0.02730783683
459	0.02722228071
460	0.02715562425
461	0.02699740521
462	0.02691031873
463	0.02684630486
464	0.02676077869
465	0.02668646901
466	0.02665117827
467	0.0266202991
468	0.02657577271
469	0.02650773888
470	0.02645982968
471	0.02636886803
472	0.02628022824
473	0.02621489614
474	0.02614901609
475	0.02610307561
476	0.02604546584
477	0.02601039795
478	0.02591455399
479	0.02589548314
480	0.02585395332
481	0.02579849362
482	0.02575250705
483	0.02570830801
484	0.0256476651
485	0.02557865169
486	0.02553486133
487	0.02545442335
488	0.02540957242
489	0.02537566266
490	0.02529333199
491	0.02519784271
492	0.02515503261
493	0.02507094855
494	0.02501816024
495	0.02493942724
496	0.02490122802
497	0.02486048466
498	0.02481546439
499	0.024768222
500	0.02471663915
501	0.02464095644
502	0.02459275582
503	0.02452688082
504	0.02444894623
505	0.02439878855
506	0.02435837546
507	0.02428924655
508	0.02425860355
509	0.02424547331
510	0.02420511407
511	0.02418156455
512	0.02414388909
513	0.02406951513
514	0.0239839163
515	0.02392301769
516	0.02389225221
517	0.02385198171
518	0.02378133372
519	0.02376593286
520	0.02368933623
521	0.02365640413
522	0.02363697618
523	0.02360723301
524	0.02352620017
525	0.02342469302
526	0.02337458941
527	0.0232925503
528	0.02324436271
529	0.02318163432
530	0.02314595113
531	0.02311111434
532	0.02301454323
533	0.02289810439
534	0.02283503043
535	0.02279882075
536	0.02272443274
537	0.02264867047
538	0.02259076703
539	0.02255213145
540	0.0224790705
541	0.02243518507
542	0.0223483025
543	0.02232348603
544	0.02228053737
545	0.02223977156
546	0.02214938281
547	0.02213245006
548	0.02208242336
549	0.02204171842
550	0.02199423385
551	0.02189694709
552	0.02184648471
553	0.0217950568
554	0.02173700234
555	0.02169982328
556	0.02167412174
557	0.0216158127
558	0.02159658523
559	0.02153359858
560	0.02142932092
561	0.02138492076
562	0.02135741172
563	0.02131422651
564	0.02129966887
565	0.02123061728
566	0.02119442817
567	0.02111779957
568	0.02107372703
569	0.02105088258
570	0.02099454963
571	0.02095856261
572	0.02089437771
573	0.02085560419
574	0.02080613008
575	0.02079198988
576	0.02073932519
577	0.0206906419
578	0.0206207419
579	0.02060310809
580	0.02054695117
581	0.02045942349
582	0.02040788145
583	0.02037721408
584	0.02030621069
585	0.02019846781
586	0.02010394822
587	0.02006925116
588	0.02001484695
589	0.01997760218
590	0.01996147225
591	0.01994256631
592	0.0198941206
593	0.01986994771
594	0.01982852327
595	0.01979174377
596	0.01974956018
597	0.0197300285
598	0.01969749794
599	0.01964555235
600	0.01960597252
601	0.01957138317
602	0.01952068218
603	0.01947067034
604	0.01945241588
605	0.01940806513
606	0.01936211295
607	0.01931909288
608	0.01929099412
609	0.01923379337
610	0.01921602888
611	0.01918948314
612	0.01909799758
613	0.01902214358
614	0.01900867162
615	0.01893696156
616	0.01885206151
617	0.0188111497
618	0.01878512495
619	0.01873166675
620	0.01869043005
621	0.01864766654
622	0.01862083653
623	0.01859857972
624	0.01853649518
625	0.01846074742
626	0.01844360399
627	0.01840599572
628	0.01834418158
629	0.01831029399
630	0.01827278441
631	0.01825133503
632	0.01819075706
633	0.01814402017
634	0.01811560325
635	0.01807843863
636	0.01803647645
637	0.01795962905
638	0.01791582883
639	0.01787019554
640	0.0178580226
641	0.01780963516
642	0.01777513288
643	0.01771590738
644	0.01764027636
645	0.01761849412
646	0.01759889917
647	0.01757098064
648	0.01748424744
649	0.01746096036
650	0.01744397732
651	0.01741052091
652	0.01735038962
653	0.01728405858
654	0.01723856357
655	0.01719868418
656	0.01717063912
657	0.01711621772
658	0.01708200013
659	0.01705271431
660	0.01701001369
661	0.01693968084
662	0.01689829877
663	0.0168382348
664	0.01681699752
665	0.01678424319
666	0.01673709759
667	0.01669575349
668	0.01666945305
669	0.01662835476
670	0.01659721274
671	0.01657316918
672	0.01653907044
673	0.01651163997
674	0.01647177153
675	0.01641414335
676	0.01636533614
677	0.01633180929
678	0.01631102257
679	0.01627109539
680	0.01623292579
681	0.01621780999
682	0.01620305283
683	0.01615810369
684	0.01612188071
685	0.01610713256
686	0.01608996417
687	0.01606863918
688	0.01602030733
689	0.01600531369
690	0.01596736278
691	0.01591032577
692	0.01584408476
693	0.01582433137
694	0.01580582536
695	0.01578208874
696	0.01572391662
697	0.01570884511
698	0.01563348971
699	0.01559374058
700	0.01555912713
701	0.0155244661
702	0.01545348765
703	0.01541890793
704	0.01537630415
705	0.01532690519
706	0.01530892139
707	0.0152802556
708	0.01526600776
709	0.01520065964
710	0.01518152447
711	0.01513734214
712	0.01509172888
713	0.01505155821
714	0.0149928496
715	0.01497879632
716	0.01495378789
717	0.01491906375
718	0.01489379445
719	0.01487089666
720	0.01483708791
721	0.01481406204
722	0.01479407009
723	0.01477688546
724	0.01473336886
725	0.01471726016
726	0.01467361317
727	0.01464124066
728	0.01461494267
729	0.01458659989
730	0.01455853401
731	0.01452924338
732	0.01450621678
733	0.01449119321
734	0.01448146134
735	0.01446123501
736	0.01441622265
737	0.01438720046
738	0.01435687169
739	0.01432434038
740	0.0142630657
741	0.01421626675
742	0.01419855921
743	0.01416077117
744	0.01415024398
745	0.01413895101
746	0.01412058751
747	0.01410148746
748	0.01408114491
749	0.01406230288
750	0.01405136079
751	0.01403614483
752	0.01402481838
753	0.01397820336
754	0.01393843286
755	0.01389624226
756	0.01386391544
757	0.01383776373
758	0.01379882457
759	0.0137836974
760	0.0137636637
761	0.01372943495
762	0.01371366595
763	0.01367229143
764	0.01364674319
765	0.01362040215
766	0.01359621498
767	0.0135855339
768	0.01357346856
769	0.01355138797
770	0.01350532797
771	0.01346143784
772	0.01343826335
773	0.01342775683
774	0.01339501246
775	0.01336762558
776	0.01330762421
777	0.01329213744
778	0.01326218061
779	0.01324125736
780	0.0132229986
781	0.01317373169
782	0.01315799006
783	0.01314003336
784	0.01312165979
785	0.01309382855
786	0.01307155232
787	0.01305351804
788	0.01303274454
789	0.01299278216
790	0.01297656978
791	0.01295146441
792	0.01290602551
793	0.01288332883
794	0.01286793933
795	0.01284314846
796	0.01282577836
797	0.01279281197
798	0.01276456468
799	0.01275846259
800	0.01274163637
801	0.01272946109
802	0.01269340008
803	0.01264483109
804	0.01262012603
805	0.01260385507
806	0.01254976175
807	0.01253520279
808	0.01250777612
809	0.01249545824
810	0.01246217593
811	0.01243668262
812	0.01242717841
813	0.01237039397
814	0.0123592791
815	0.01232952505
816	0.0123152519
817	0.01230265313
818	0.01229565976
819	0.01227064036
820	0.01225267969
821	0.01223145802
822	0.01221183425
823	0.01217853603
824	0.01214917036
825	0.01213735011
826	0.01211457544
827	0.01209828888
828	0.01207560878
829	0.01205180679
830	0.01203720465
831	0.01199249221
832	0.01197101326
833	0.01195241793
834	0.01193729508
835	0.01189843192
836	0.01187207066
837	0.01185979561
838	0.01184854222
839	0.01183575578
840	0.0118075904
841	0.01178087067
842	0.0117690693
843	0.01174594009
844	0.01173206453
845	0.01170598491
846	0.01168708074
847	0.01167539384
848	0.01161853563
849	0.0115860307
850	0.01156743159
851	0.01154343467
852	0.0115247093
853	0.01150574715
854	0.01149461948
855	0.01146234285
856	0.01144983398
857	0.01142359524
858	0.01140272499
859	0.0113893643
860	0.01136390036
861	0.01133980883
862	0.01131940234
863	0.01128093933
864	0.01126691662
865	0.01125695471
866	0.01124255762
867	0.01122496975
868	0.01117644547
869	0.01115644824
870	0.01114175745
871	0.01111879221
872	0.01107577305
873	0.01104479097
874	0.01103340829
875	0.01100504828
876	0.01097263289
877	0.0109387239
878	0.01092438601
879	0.01090451235
880	0.01088173171
881	0.01086678048
882	0.01084295167
883	0.01083133534
884	0.01082123186
885	0.01081208686
886	0.01078024262
887	0.01076448917
888	0.0107558486
889	0.01074737056
890	0.01073885137
891	0.01071643779
892	0.01070870235
893	0.01069763761
894	0.01066080456
895	0.01065066451
896	0.01062481908
897	0.01060980986
898	0.01059168159
899	0.01058081701
900	0.0105590754
901	0.0105406918
902	0.01053596291
903	0.01052644359
904	0.01048832545
905	0.01046587368
906	0.0104342455
907	0.01041153551
908	0.01039489693
909	0.01035841964
910	0.01031616554
911	0.01029096465
912	0.01027828529
913	0.01025567012
914	0.01023532663
915	0.01020412595
916	0.01017026592
917	0.01014086419
918	0.01011162096
919	0.01010540738
920	0.0100880736
921	0.01008031589
922	0.01007016945
923	0.01005116987
924	0.01004014134
925	0.009998766941
926	0.009963817631
927	0.009944775874
928	0.009936930936
929	0.009910321355
930	0.009883048092
931	0.009862305457
932	0.00985321718
933	0.009843448021
934	0.009816788509
935	0.009809318287
936	0.009787953503
937	0.009777704544
938	0.009760689555
939	0.009729895943
940	0.009722244864
941	0.009702749342
942	0.009697767786
943	0.009685215051
944	0.00966976005
945	0.009656158579
946	0.009634555286
947	0.009615119532
948	0.009605698242
949	0.009575242602
950	0.009541515986
951	0.009506585628
952	0.009487517669
953	0.00946727861
954	0.009450164956
955	0.009442345242
956	0.009422047101
957	0.009401292108
958	0.009384652433
959	0.009374061507
960	0.009365706315
961	0.009353769145
962	0.009347793685
963	0.009319096893
964	0.009297789061
965	0.009289039158
966	0.009270092629
967	0.00925806204
968	0.009242950265
969	0.009234285544
970	0.00921767246
971	0.009209221956
972	0.009202404249
973	0.009167762106
974	0.009155867812
975	0.009147340212
976	0.00912845909
977	0.009117921547
978	0.009094285091
979	0.009085161548
980	0.009077341674
981	0.00904636533
982	0.009038361713
983	0.009024222048
984	0.009001155398
985	0.008979887612
986	0.008960484184
987	0.008939048944
988	0.008917838948
989	0.00889351203
990	0.008878098384
991	0.008855706646
992	0.008840338675
993	0.00882528854
994	0.008793388341
995	0.0087777841
996	0.008764108433
997	0.008756128678
998	0.008737885686
999	0.008720895134
